note_id,part,start,end,global_start,global_end,duration,pitch_midi,pitch_name,velocity_realized,velocity,measure,beat,beatStrength,is_circulatio_dux,is_circulatio_comes,is_saltus,is_passus,is_stretto,is_melodic_dissonance
sopranoiii_432.0_434.0_55,Soprano I.II.,0.0,2.0,432.0,434.0,2.0,72.0,C5,0.942124,120.0,55,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
sopranoiii_434.0_436.0_55,Soprano I.II.,2.0,4.0,434.0,436.0,2.0,73.0,D-5,0.942124,120.0,55,2.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
sopranoiii_436.0_439.0_55,Soprano I.II.,4.0,7.0,436.0,439.0,3.0,71.0,B#4,0.942124,120.0,55,3.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0
sopranoiii_439.0_440.0_55,Soprano I.II.,7.0,8.0,439.0,440.0,1.0,72.0,C5,0.992124,126.0,55,4.5,0.125,0.0,0.0,0.0,0.0,0.0,0.0
sopranoiii_440.0_441.0_56,Soprano I.II.,0.0,1.0,440.0,441.0,1.0,74.0,D#5,0.992124,126.0,56,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
sopranoiii_441.0_442.0_56,Soprano I.II.,1.0,2.0,441.0,442.0,1.0,72.0,C5,0.992124,126.0,56,1.5,0.125,0.0,0.0,0.0,0.0,0.0,0.0
sopranoiii_442.0_443.0_56,Soprano I.II.,2.0,3.0,442.0,443.0,1.0,74.0,D5,0.992124,126.0,56,2.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
sopranoiii_443.0_444.0_56,Soprano I.II.,3.0,4.0,443.0,444.0,1.0,76.0,E#5,0.992124,126.0,56,2.5,0.125,0.0,0.0,0.0,0.0,0.0,0.0
sopranoiii_444.0_446.0_56,Soprano I.II.,4.0,6.0,444.0,446.0,2.0,77.0,F5,0.992124,126.0,56,3.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
sopranoiii_446.0_447.0_56,Soprano I.II.,6.0,7.0,446.0,447.0,1.0,75.0,E5,0.992124,126.0,56,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
sopranoiii_447.0_448.0_56,Soprano I.II.,7.0,8.0,447.0,448.0,1.0,74.0,D5,0.992124,126.0,56,4.5,0.125,0.0,0.0,0.0,0.0,0.0,0.0
sopranoiii_448.0_450.0_57,Soprano I.II.,0.0,2.0,448.0,450.0,2.0,75.0,E-5,0.992124,126.0,57,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
sopranoiii_450.0_452.0_57,Soprano I.II.,2.0,4.0,450.0,452.0,2.0,73.0,D-5,0.992124,126.0,57,2.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
sopranoiii_452.0_454.0_57,Soprano I.II.,4.0,6.0,452.0,454.0,2.0,72.0,C5,1.0,127.0,57,3.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
sopranoiii_454.0_457.0_57,Soprano I.II.,6.0,9.0,454.0,457.0,3.0,72.0,C5,0.992124,126.0,57,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
sopranoiii_457.0_458.0_58,Soprano I.II.,1.0,2.0,457.0,458.0,1.0,65.0,F4,0.992124,126.0,58,1.5,0.125,0.0,0.0,0.0,0.0,0.0,0.0
sopranoiii_458.0_459.0_58,Soprano I.II.,2.0,3.0,458.0,459.0,1.0,67.0,G4,0.992124,126.0,58,2.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
sopranoiii_459.0_460.0_58,Soprano I.II.,3.0,4.0,459.0,460.0,1.0,68.0,A-4,0.992124,126.0,58,2.5,0.125,0.0,0.0,0.0,0.0,0.0,0.0
sopranoiii_460.0_461.0_58,Soprano I.II.,4.0,5.0,460.0,461.0,1.0,70.0,B-4,0.992124,126.0,58,3.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
sopranoiii_461.0_462.0_58,Soprano I.II.,5.0,6.0,461.0,462.0,1.0,73.0,D-5,0.992124,126.0,58,3.5,0.125,0.0,0.0,0.0,0.0,0.0,0.0
sopranoiii_462.0_463.0_58,Soprano I.II.,6.0,7.0,462.0,463.0,1.0,72.0,C5,0.992124,126.0,58,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
sopranoiii_463.0_464.0_58,Soprano I.II.,7.0,8.0,463.0,464.0,1.0,70.0,B-4,0.992124,126.0,58,4.5,0.125,0.0,0.0,0.0,0.0,0.0,0.0
sopranoiii_464.0_466.0_59,Soprano I.II.,0.0,2.0,464.0,466.0,2.0,68.0,A-4,0.992124,126.0,59,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
sopranoiii_466.0_468.0_59,Soprano I.II.,2.0,4.0,466.0,468.0,2.0,67.0,G4,0.992124,126.0,59,2.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
sopranoiii_468.0_472.0_59,Soprano I.II.,4.0,8.0,468.0,472.0,4.0,65.0,F4,0.992124,126.0,59,3.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
