note_id,part,start,end,global_start,global_end,duration,pitch_midi,pitch_name,velocity_realized,velocity,measure,beat,beatStrength,is_circulatio_dux,is_circulatio_comes,is_saltus,is_passus,is_stretto,is_melodic_dissonance
alto_400.0_402.0_51,Alto.,0.0,2.0,400.0,402.0,2.0,68.0,A-4,0.6377940000000001,81.0,51,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
alto_402.0_404.0_51,Alto.,2.0,4.0,402.0,404.0,2.0,,Rest,,,51,2.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
alto_404.0_405.0_51,Alto.,4.0,5.0,404.0,405.0,1.0,,Rest,,,51,3.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
alto_405.0_407.0_51,Alto.,5.0,7.0,405.0,407.0,2.0,74.0,D#5,0.992124,126.0,51,3.5,0.125,0.0,0.0,0.0,0.0,0.0,0.0
alto_407.0_408.0_51,Alto.,7.0,8.0,407.0,408.0,1.0,72.0,C5,0.992124,126.0,51,4.5,0.125,0.0,0.0,0.0,0.0,0.0,0.0
alto_408.0_409.0_52,Alto.,0.0,1.0,408.0,409.0,1.0,71.0,B#4,0.992124,126.0,52,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
alto_409.0_410.0_52,Alto.,1.0,2.0,409.0,410.0,1.0,67.0,G4,0.992124,126.0,52,1.5,0.125,0.0,0.0,0.0,0.0,0.0,0.0
alto_410.0_411.0_52,Alto.,2.0,3.0,410.0,411.0,1.0,69.0,A#4,0.992124,126.0,52,2.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
alto_411.0_412.0_52,Alto.,3.0,4.0,411.0,412.0,1.0,71.0,B4,0.992124,126.0,52,2.5,0.125,0.0,0.0,0.0,0.0,0.0,0.0
alto_412.0_413.0_52,Alto.,4.0,5.0,412.0,413.0,1.0,72.0,C5,0.992124,126.0,52,3.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
alto_413.0_414.0_52,Alto.,5.0,6.0,413.0,414.0,1.0,70.0,B4,0.992124,126.0,52,3.5,0.125,0.0,0.0,0.0,0.0,0.0,0.0
alto_414.0_415.0_52,Alto.,6.0,7.0,414.0,415.0,1.0,69.0,A4,0.992124,126.0,52,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
alto_415.0_416.0_52,Alto.,7.0,8.0,415.0,416.0,1.0,67.0,G4,0.992124,126.0,52,4.5,0.125,0.0,0.0,0.0,0.0,0.0,0.0
alto_416.0_422.0_53,Alto.,0.0,6.0,416.0,422.0,6.0,65.0,F4,0.992124,126.0,53,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
alto_422.0_423.0_53,Alto.,6.0,7.0,422.0,423.0,1.0,64.0,E#4,0.992124,126.0,53,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
alto_423.0_424.0_53,Alto.,7.0,8.0,423.0,424.0,1.0,65.0,F4,0.992124,126.0,53,4.5,0.125,0.0,0.0,0.0,0.0,0.0,0.0
alto_424.0_426.0_54,Alto.,0.0,2.0,424.0,426.0,2.0,67.0,G4,0.992124,126.0,54,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
alto_426.0_428.0_54,Alto.,2.0,4.0,426.0,428.0,2.0,65.0,F4,0.992124,126.0,54,2.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
alto_428.0_431.0_54,Alto.,4.0,7.0,428.0,431.0,3.0,70.0,B-4,0.992124,126.0,54,3.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
alto_431.0_432.0_54,Alto.,7.0,8.0,431.0,432.0,1.0,68.0,A-4,0.992124,126.0,54,4.5,0.125,0.0,0.0,0.0,0.0,0.0,0.0
alto_432.0_434.0_55,Alto.,0.0,2.0,432.0,434.0,2.0,67.0,G4,0.992124,126.0,55,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
alto_434.0_435.0_55,Alto.,2.0,3.0,434.0,435.0,1.0,67.0,G4,0.992124,126.0,55,2.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
alto_435.0_436.0_55,Alto.,3.0,4.0,435.0,436.0,1.0,68.0,A-4,0.992124,126.0,55,2.5,0.125,0.0,0.0,0.0,0.0,0.0,0.0
alto_436.0_438.0_55,Alto.,4.0,6.0,436.0,438.0,2.0,62.0,D#4,0.992124,126.0,55,3.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0
alto_438.0_440.0_55,Alto.,6.0,8.0,438.0,440.0,2.0,67.0,G4,0.992124,126.0,55,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
alto_440.0_441.0_56,Alto.,0.0,1.0,440.0,441.0,1.0,65.0,F4,0.992124,126.0,56,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
alto_441.0_442.0_56,Alto.,1.0,2.0,441.0,442.0,1.0,67.0,G4,0.992124,126.0,56,1.5,0.125,0.0,0.0,0.0,0.0,0.0,0.0
alto_442.0_443.0_56,Alto.,2.0,3.0,442.0,443.0,1.0,68.0,A-4,0.992124,126.0,56,2.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
alto_443.0_444.0_56,Alto.,3.0,4.0,443.0,444.0,1.0,70.0,B-4,0.992124,126.0,56,2.5,0.125,0.0,0.0,0.0,0.0,0.0,0.0
alto_444.0_446.0_56,Alto.,4.0,6.0,444.0,446.0,2.0,65.0,F4,0.992124,126.0,56,3.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
alto_446.0_447.0_56,Alto.,6.0,7.0,446.0,447.0,1.0,70.0,B-4,0.992124,126.0,56,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
alto_447.0_448.0_56,Alto.,7.0,8.0,447.0,448.0,1.0,70.0,B-4,0.992124,126.0,56,4.5,0.125,0.0,0.0,0.0,0.0,0.0,0.0
alto_448.0_449.0_57,Alto.,0.0,1.0,448.0,449.0,1.0,72.0,C5,0.992124,126.0,57,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
alto_449.0_451.0_57,Alto.,1.0,3.0,449.0,451.0,2.0,65.0,F4,0.992124,126.0,57,1.5,0.125,0.0,0.0,0.0,0.0,0.0,0.0
alto_451.0_452.0_57,Alto.,3.0,4.0,451.0,452.0,1.0,64.0,E#4,0.992124,126.0,57,2.5,0.125,0.0,0.0,0.0,0.0,0.0,0.0
alto_452.0_454.0_57,Alto.,4.0,6.0,452.0,454.0,2.0,65.0,F4,0.992124,126.0,57,3.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
alto_454.0_457.0_57,Alto.,6.0,9.0,454.0,457.0,3.0,65.0,F4,0.992124,126.0,57,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
alto_457.0_458.0_58,Alto.,1.0,2.0,457.0,458.0,1.0,65.0,F4,0.992124,126.0,58,1.5,0.125,0.0,0.0,0.0,0.0,0.0,0.0
alto_458.0_459.0_58,Alto.,2.0,3.0,458.0,459.0,1.0,64.0,E#4,0.992124,126.0,58,2.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
alto_459.0_460.0_58,Alto.,3.0,4.0,459.0,460.0,1.0,65.0,F4,0.992124,126.0,58,2.5,0.125,0.0,0.0,0.0,0.0,0.0,0.0
alto_460.0_461.0_58,Alto.,4.0,5.0,460.0,461.0,1.0,67.0,G4,0.992124,126.0,58,3.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
alto_461.0_462.0_58,Alto.,5.0,6.0,461.0,462.0,1.0,70.0,B-4,0.992124,126.0,58,3.5,0.125,0.0,0.0,0.0,0.0,0.0,0.0
alto_462.0_463.0_58,Alto.,6.0,7.0,462.0,463.0,1.0,68.0,A-4,0.992124,126.0,58,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
alto_463.0_464.0_58,Alto.,7.0,8.0,463.0,464.0,1.0,67.0,G4,0.992124,126.0,58,4.5,0.125,0.0,0.0,0.0,0.0,0.0,0.0
alto_464.0_466.0_59,Alto.,0.0,2.0,464.0,466.0,2.0,65.0,F4,0.992124,126.0,59,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
alto_466.0_468.0_59,Alto.,2.0,4.0,466.0,468.0,2.0,64.0,E#4,0.992124,126.0,59,2.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
alto_468.0_472.0_59,Alto.,4.0,8.0,468.0,472.0,4.0,60.0,C4,0.992124,126.0,59,3.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
